timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1650115385181,17,Read File,200,OK,Read File Endpoint 4-1,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,17,0,4
1650115385198,9,Read File,200,OK,Read File Endpoint 4-1,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,7,0,0
1650115385207,10,Read File,200,OK,Read File Endpoint 4-1,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115385217,11,Read File,200,OK,Read File Endpoint 4-1,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,11,0,0
1650115385228,9,Read File,200,OK,Read File Endpoint 4-1,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115385238,280,Read File,200,OK,Read File Endpoint 4-1,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,7,0,0
1650115385524,12,Read File,200,OK,Read File Endpoint 4-1,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115385536,15,Read File,200,OK,Read File Endpoint 4-1,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,11,0,0
1650115385551,14,Read File,200,OK,Read File Endpoint 4-1,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,12,0,0
1650115385565,11,Read File,200,OK,Read File Endpoint 4-1,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115385682,19,Read File,200,OK,Read File Endpoint 4-2,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,17,0,6
1650115385701,12,Read File,200,OK,Read File Endpoint 4-2,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,11,0,0
1650115385713,14,Read File,200,OK,Read File Endpoint 4-2,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,13,0,0
1650115385727,12,Read File,200,OK,Read File Endpoint 4-2,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115385739,11,Read File,200,OK,Read File Endpoint 4-2,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115385750,17,Read File,200,OK,Read File Endpoint 4-2,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,15,0,0
1650115385767,11,Read File,200,OK,Read File Endpoint 4-2,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115385778,9,Read File,200,OK,Read File Endpoint 4-2,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,8,0,0
1650115385787,8,Read File,200,OK,Read File Endpoint 4-2,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,8,0,0
1650115385796,8,Read File,200,OK,Read File Endpoint 4-2,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,7,0,0
1650115386183,17,Read File,200,OK,Read File Endpoint 4-3,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,16,0,6
1650115386200,12,Read File,200,OK,Read File Endpoint 4-3,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,11,0,0
1650115386212,12,Read File,200,OK,Read File Endpoint 4-3,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115386225,10,Read File,200,OK,Read File Endpoint 4-3,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115386235,12,Read File,200,OK,Read File Endpoint 4-3,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,11,0,0
1650115386247,10,Read File,200,OK,Read File Endpoint 4-3,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115386257,14,Read File,200,OK,Read File Endpoint 4-3,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,12,0,0
1650115386271,10,Read File,200,OK,Read File Endpoint 4-3,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115386281,11,Read File,200,OK,Read File Endpoint 4-3,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115386292,9,Read File,200,OK,Read File Endpoint 4-3,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,7,0,0
1650115386687,26,Read File,200,OK,Read File Endpoint 4-4,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,26,0,12
1650115386713,14,Read File,200,OK,Read File Endpoint 4-4,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,11,0,0
1650115386727,12,Read File,200,OK,Read File Endpoint 4-4,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,11,0,0
1650115386739,9,Read File,200,OK,Read File Endpoint 4-4,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,8,0,0
1650115386748,11,Read File,200,OK,Read File Endpoint 4-4,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115386759,14,Read File,200,OK,Read File Endpoint 4-4,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,13,0,0
1650115386773,10,Read File,200,OK,Read File Endpoint 4-4,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115386783,10,Read File,200,OK,Read File Endpoint 4-4,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115386793,12,Read File,200,OK,Read File Endpoint 4-4,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,11,0,0
1650115386805,10,Read File,200,OK,Read File Endpoint 4-4,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115387186,16,Read File,200,OK,Read File Endpoint 4-5,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,15,0,5
1650115387202,13,Read File,200,OK,Read File Endpoint 4-5,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115387215,17,Read File,200,OK,Read File Endpoint 4-5,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,15,0,0
1650115387233,10,Read File,200,OK,Read File Endpoint 4-5,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115387243,15,Read File,200,OK,Read File Endpoint 4-5,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,15,0,0
1650115387258,10,Read File,200,OK,Read File Endpoint 4-5,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115387269,10,Read File,200,OK,Read File Endpoint 4-5,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115387279,11,Read File,200,OK,Read File Endpoint 4-5,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115387291,10,Read File,200,OK,Read File Endpoint 4-5,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115387301,12,Read File,200,OK,Read File Endpoint 4-5,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115387687,19,Read File,200,OK,Read File Endpoint 4-6,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,18,0,6
1650115387706,12,Read File,200,OK,Read File Endpoint 4-6,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,11,0,0
1650115387718,14,Read File,200,OK,Read File Endpoint 4-6,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,13,0,0
1650115387732,9,Read File,200,OK,Read File Endpoint 4-6,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,8,0,0
1650115387741,10,Read File,200,OK,Read File Endpoint 4-6,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115387751,9,Read File,200,OK,Read File Endpoint 4-6,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,8,0,0
1650115387761,9,Read File,200,OK,Read File Endpoint 4-6,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,8,0,0
1650115387770,10,Read File,200,OK,Read File Endpoint 4-6,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115387780,11,Read File,200,OK,Read File Endpoint 4-6,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115387791,9,Read File,200,OK,Read File Endpoint 4-6,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,8,0,0
1650115388184,17,Read File,200,OK,Read File Endpoint 4-7,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,16,0,5
1650115388202,10,Read File,200,OK,Read File Endpoint 4-7,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115388212,13,Read File,200,OK,Read File Endpoint 4-7,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,12,0,0
1650115388225,11,Read File,200,OK,Read File Endpoint 4-7,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115388236,10,Read File,200,OK,Read File Endpoint 4-7,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115388246,9,Read File,200,OK,Read File Endpoint 4-7,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,8,0,0
1650115388255,10,Read File,200,OK,Read File Endpoint 4-7,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115388265,9,Read File,200,OK,Read File Endpoint 4-7,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,9,0,0
1650115388275,9,Read File,200,OK,Read File Endpoint 4-7,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,7,0,0
1650115388284,11,Read File,200,OK,Read File Endpoint 4-7,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115388687,22,Read File,200,OK,Read File Endpoint 4-8,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,21,0,10
1650115388709,11,Read File,200,OK,Read File Endpoint 4-8,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115388720,13,Read File,200,OK,Read File Endpoint 4-8,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,12,0,0
1650115388734,12,Read File,200,OK,Read File Endpoint 4-8,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,11,0,0
1650115388746,14,Read File,200,OK,Read File Endpoint 4-8,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,13,0,0
1650115388761,13,Read File,200,OK,Read File Endpoint 4-8,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,12,0,0
1650115388774,11,Read File,200,OK,Read File Endpoint 4-8,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,10,0,0
1650115388785,17,Read File,200,OK,Read File Endpoint 4-8,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,17,0,0
1650115388802,9,Read File,200,OK,Read File Endpoint 4-8,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,8,0,0
1650115388811,9,Read File,200,OK,Read File Endpoint 4-8,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,8,0,0
1650115389187,25,Read File,200,OK,Read File Endpoint 4-9,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,23,0,12
1650115389212,15,Read File,200,OK,Read File Endpoint 4-9,text,true,,6180,133,1,1,http://raspberrypi.local:8085/read-file,14,0,0
