OK Endpoint Times (ns);
3338482;
943098;
925904;
857268;
877819;
797945;
783108;
854567;
862027;
834728;
739190;
693374;
607781;
794146;
578076;
1034562;
614703;
578832;
619220;
505075;
470242;
502647;
465204;
957203;
518607;
OK Endpoint Times (ns);
OK Endpoint Times (ns);
OK Endpoint Times (ns);
OK Endpoint Times (ns);
2794763;
966193;
960081;
1199634;
860360;
770194;
802343;
843786;
801972;
996118;
710214;
569160;
573771;
885378;
558568;
969173;
552975;
575067;
480513;
645714;
500198;
520049;
510624;
1364298;
492254;
895026;
451383;
456402;
496142;
449420;
898712;
460439;
517179;
447050;
532068;
433106;
431217;
545383;
595826;
471346;
907860;
496771;
490790;
419866;
416458;
443494;
475235;
498234;
426569;
462161;
561677;
475151;
506633;
424320;
409636;
456986;
443708;
506874;
676276;
415172;
446153;
427876;
553354;
559909;
416580;
422933;
478857;
490393;
516504;
513763;
678388;
401229;
421711;
419914;
414414;
389859;
471875;
394415;
519874;
382434;
352416;
356009;
600892;
355935;
366454;
368064;
356305;
445674;
368880;
358639;
353899;
365916;
393194;
348955;
356454;
356584;
411878;
366898;
362473;
344713;
