Recursive Factorial Endpoint Times (ns);
369514;
726713;
194812;
228997;
181424;
287200;
176239;
335052;
226201;
316089;
190368;
191331;
199442;
299218;
188627;
346421;
178053;
311570;
182609;
403347;
186868;
183553;
182905;
286867;
266071;
283478;
188850;
283311;
176312;
174776;
215442;
282515;
183702;
331125;
187424;
214275;
186923;
177738;
175942;
165572;
306534;
153498;
203756;
158184;
159480;
199701;
155832;
151516;
160628;
177775;
278214;
163365;
275343;
159310;
276695;
150458;
356396;
152792;
254715;
149903;
254326;
152940;
243530;
166439;
233660;
151052;
275659;
149921;
283436;
156644;
149681;
158403;
158106;
155162;
195495;
158903;
155681;
152199;
160217;
165403;
149718;
154847;
150847;
249382;
158866;
249809;
199402;
278159;
154329;
153162;
159921;
151218;
153274;
154885;
153237;
158051;
155403;
160218;
155534;
164422;
