String Permutations Endpoint Times (ns);
95850413;
75968112;
76651807;
89008269;
59285087;
121397750;
61172618;
92997181;
52578832;
101832461;
56972537;
51824617;
65890059;
87333095;
42788966;
98689013;
42880704;
87469776;
52328256;
88452875;
42541151;
51865557;
44308500;
77079751;
52024388;
89394174;
42671834;
101863300;
42963867;
43201697;
52670656;
74269504;
57813277;
99892431;
53373128;
42494390;
42659868;
56032780;
42527759;
50997100;
43331249;
42758163;
80407647;
60689221;
73838763;
59775972;
114451673;
55010548;
55340026;
55120584;
99384071;
52158084;
138467723;
74254264;
101404192;
65375749;
108846309;
63001588;
102556986;
51387240;
88373909;
52755900;
95764666;
50526779;
66691903;
52814562;
114703860;
42986995;
88207569;
83386426;
67815567;
68778401;
54775233;
59741620;
53211534;
52628151;
51148530;
55120485;
55135881;
51583782;
84665840;
74864075;
73212278;
88003228;
68035252;
109075252;
51773567;
106415759;
53143006;
52733246;
54300972;
65976235;
52280889;
57365969;
42802844;
42712833;
81453980;
61069699;
69360926;
56116780;
