Iterative Factorial Endpoint Times (ns);
1243689;
247923;
206386;
189349;
184350;
254905;
197850;
285385;
177887;
319070;
248089;
181590;
193183;
308830;
190350;
327422;
174739;
279978;
224442;
282589;
181257;
191368;
175443;
234201;
179609;
283848;
224256;
290256;
224738;
178313;
288997;
259219;
183442;
282256;
179480;
182313;
181572;
187183;
170091;
204165;
188590;
161627;
150350;
155220;
156628;
151165;
156702;
160498;
150572;
253053;
226071;
168920;
266288;
151754;
198309;
152513;
244400;
151365;
281028;
154606;
273732;
158254;
250066;
161495;
318084;
151125;
278825;
158902;
344286;
160662;
157126;
149181;
157347;
155459;
163625;
320472;
155940;
152051;
157866;
184569;
155126;
152459;
155885;
159718;
154329;
247623;
240123;
281770;
156255;
154459;
162718;
157292;
151404;
159070;
152478;
153237;
158200;
152385;
149829;
198569;
