String Permutations Endpoint Times (ns);
176213622;
57603887;
149389956;
130269851;
118456861;
64110417;
235780212;
47427968;
100043133;
111768991;
192688128;
55840087;
81036988;
127049358;
148742003;
139407614;
123033737;
43882822;
143253714;
41760384;
109365529;
151981790;
94237488;
92693025;
113301941;
100243488;
188804116;
75279438;
132892626;
116776747;
117321091;
41798066;
148895928;
50980694;
139384524;
118705887;
122234621;
167713639;
165588294;
136219652;
140719097;
50357644;
119991904;
161207604;
150450882;
90406394;
72371244;
59826490;
113711681;
44040016;
166022653;
108360776;
118879870;
42495849;
217475394;
49922762;
92613656;
46828525;
174777868;
66525681;
77611914;
51514008;
164690972;
137561862;
68158281;
42629859;
174717433;
130524820;
116448990;
129626573;
114825964;
117846742;
196943561;
112485930;
225824891;
41418867;
187564824;
92953070;
69992417;
164969414;
52371024;
107491914;
132167952;
41330304;
133863814;
42380454;
89211636;
69549108;
97758156;
45214532;
124264073;
207265626;
83531645;
176892926;
158131551;
106591926;
111255618;
151039541;
198737058;
133477493;
