Read File Endpoint Times (ns);
2423322;
535679;
618678;
611456;
515271;
441976;
471828;
408180;
588882;
938026;
623288;
539364;
444828;
703585;
514679;
565363;
614641;
594308;
404736;
410717;
390717;
436291;
561419;
566253;
608808;
961692;
410625;
561530;
633807;
414439;
571918;
421828;
420440;
645641;
389181;
631751;
417050;
532049;
641677;
504086;
696677;
447532;
475957;
488568;
589937;
559401;
486254;
677455;
674159;
592882;
483844;
593629;
398154;
637406;
389728;
399377;
471300;
756810;
656573;
590260;
733849;
541262;
520355;
576983;
524262;
412413;
645388;
566503;
478671;
2180049;
886456;
406266;
564150;
501745;
547318;
660630;
631761;
559152;
407434;
540244;
421044;
624669;
427766;
520634;
692759;
710592;
528152;
629891;
558559;
574263;
437062;
718593;
700334;
478969;
537116;
586707;
480913;
428878;
404082;
700872;
